query,product,label
#1 best and not expensive bath back brush cream color,"Metene Bamboo Body Brush with Stiff and Soft Natural Bristles, Back Scrubber for Shower with Long Handle, Dual-sided Brush Head for Wet or Dry Brushing, Exfoliating Skin and Clean the Body Easily",no_substitute
#1 best and not expensive bath back brush cream color,Peak Essentials | Tongue Scraper | Mint Blast - Natural TUNG Gel Kit | Tongue Cleaner | Odor Eliminator | Fight Bad Breath | Fresh Mint | BPA Free | Made in America (STARTER PACK),no_substitute
#1 best and not expensive bath back brush cream color,"YIVEKO Baby Bath Silicone Brush for Infants Cradle Cap Brush Silicone Bath Scrubber Skin Soother Baby Essential for Dry Skin, Cradle Cap and Eczema (1 Pack)-Blue",no_substitute
#1 best and not expensive bath back brush cream color,"Dry Brushing Body Brush Set of 2, Natural Bristle Dry Skin Exfoliating Brush, Long Handle Back Scrubber for Shower, Dry Brush for Cellulite and Lymphatic Massage, Improve Blood Circulation",substitute
#1 black natural hair dye without ammonia or peroxide,"Herbal Care Herbatint Permanent Haircolor Gel Ounce, Chestnut, 4.56 Fl Oz",substitute
#1 black natural hair dye without ammonia or peroxide,"Naturtint Permanent Hair Color 5N Light Chestnut Brown (Pack of 1), Ammonia Free, Vegan, Cruelty Free, up to 100% Gray Coverage, Long Lasting Results",substitute
#1 black natural hair dye without ammonia or peroxide,"L'Oreal Paris Oreor Creme 40 Volume Developer, 16 Fl Oz",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Herbatint Permanent Haircolor Gel, 1N Black, 4.56 Ounce",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Herbatint Permanent Haircolor Gel, 5N Light Chestnut (5N) 4.56 Fl Oz",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Tints of Nature 3 in 1 Lightener Kit | A Natural, Healthier Way For Home Hair Highlights and Brightening | Vegan-Friendly and Cruelty-Free Permanent and Semi-Permanent Hair Dye Brightening Kit",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Naturtint Permanent Hair Color 3N Dark Chestnut Brown (Pack of 6), Ammonia Free, Vegan, Cruelty Free, up to 100% Gray Coverage, Long Lasting Results",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Natural Instincts Semi-Permanent Hair Dye, 6BZ Light Caramel Brown Hair Color, 3 Count",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Natural Instincts Semi-Permanent Hair Dye for Men, M19 Black Hair Color, 3 Count",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Nice‘n Easy Perfect 10 Permanent Hair Dye, 2 Black Hair Color, 2 Count",substitute
#1 black natural hair dye without ammonia or peroxide,"Naturcolor Haircolor Hair Dye - Sagebrush Brown, 4 Fl Oz (6N)",no_substitute
#1 black natural hair dye without ammonia or peroxide,"SoftSheen-Carson Dark & Natural Hair Color for Men 5 Minutes, Natural Looking Gray Coverage for Up To 6 Weeks, Shampoo-in Permanent Hair Dye, Jet Black, Ammonia Free, Natural Black",no_substitute
#1 black natural hair dye without ammonia or peroxide,"L'Oreal Paris Excellence Creme Permanent Hair Color, 4 Dark Brown, 100 percent Gray Coverage Hair Dye, Pack of 1",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Hair Color For All by Discovery Naturals | Natural Hair Dye For Men & Women I 100% Natural & Chemical-Free Pure Hair & Beard Color, Midnight Natural Black",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Garnier Olia Ammonia-Free Brilliant Color Oil-Rich Permanent Hair Color, 6.0 Light Brown (Pack of 1) Brown Hair Dye (Packaging May Vary)",substitute
#1 black natural hair dye without ammonia or peroxide,"Wella Color Charm Demi Permanent Hair Color3N Dark Natural Brown, 2 Ounce (Pack of 1)",no_substitute
#1 black natural hair dye without ammonia or peroxide,"ONC NATURALCOLORS (1N Black) 4 fl. oz. (120 mL) Healthier Permanent Hair Dye with Certified Organic Ingredients, Ammonia Free, Vegan Friendly, 100% Gray Coverage",no_substitute
#1 black natural hair dye without ammonia or peroxide,"L'Oreal Paris Superior Preference Fade-Defying + Shine Permanent Hair Color, 5C Cool Medium Brown, Pack of 1, Hair Dye",substitute
#1 black natural hair dye without ammonia or peroxide,Zenia Pure Natural Henna Powder Hair Dye Color 100 grams (3.5oz),no_substitute
#1 black natural hair dye without ammonia or peroxide,"REVLON Colorsilk Beautiful Color Permanent Hair Color with 3D Gel Technology & Keratin, 100% Gray Coverage Hair Dye, 12 Natural Blue Black",no_substitute
#1 black natural hair dye without ammonia or peroxide,Schwarzkopf BLONDME Premium Lightener 9+ & Developer 9%/ 30 Volume DUO SET NEW,no_substitute
#1 black natural hair dye without ammonia or peroxide,"naturcolor Haircolor - Poppy Seed Hair Dye, 4 Fl Oz (2N)",substitute
#1 black natural hair dye without ammonia or peroxide,"naturcolor Haircolor Hair Dye - Burdock, 4 Fl Oz (4N)",no_substitute
#1 black natural hair dye without ammonia or peroxide,"naturcolor Haircolor Hair Dye - Light Burdock, 4 Ounce (5N)",no_substitute
#1 black natural hair dye without ammonia or peroxide,Nisha Natural Henna Based Hair Color (Natural Black) 10GM Pack of 10,no_substitute
#1 black natural hair dye without ammonia or peroxide,Indus Valley Damage Free Permanent Gel Hair Color (Black 1.0),no_substitute
#1 black natural hair dye without ammonia or peroxide,"Garnier Hair Color Nutrisse Nourishing Creme, 20 Soft Black (Black Tea), 2 Count",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Herb Speedy PPD Free Hair Dye, Ammonia Free Hair Color Natural Black Contains Sun Protection Odorless No more Eye and/or Scalp Irritations From Coloring For Sensitive Scalp",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Herb Speedy PPD Free Hair Dye, Ammonia Free Hair Color Dark Brown Contains Sun Protection Odorless No more Eye and/or Scalp Irritations From Coloring For Sensitive Scalp",no_substitute
#1 black natural hair dye without ammonia or peroxide,"L'Oreal Paris Excellence Creme Permanent Hair Color, 3 Natural Black, 100 percent Gray Coverage Hair Dye, Pack of 2",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Permanent Hair Color by Revlon, Permanent Hair Dye, Colorsilk with 100% Gray Coverage, Ammonia-Free, Keratin and Amino Acids, 11 Soft Black, 4.4 Oz (Pack of 3)",no_substitute
#1 black natural hair dye without ammonia or peroxide,"L'Oreal Paris Hair Makeup Temporary 1-Day Hair Color for Brunettes, Blue 60, 1 Fl Oz",substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Natural Instincts Semi-Permanent Hair Dye, 2 Black Hair Color, 3 Count",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Natural Instincts Semi-Permanent Hair Dye, 8G Medium Golden Blonde Hair Color, 3 Count",substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Professional Beautiful Advanced Gray Solutions 1a Midnight Black, 3 oz",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Professional Beautiful Collection Hair Color, 8d Light Ash Brown, 3 oz",substitute
#1 black natural hair dye without ammonia or peroxide,"L'Oreal Paris Colorista 1-Day Washable Temporary Hair Color Spray, Red, 2 Ounces",no_substitute
#1 black natural hair dye without ammonia or peroxide,"Revlon Total Color Permanent Hair Color, Clean and Vegan, 100% Gray Coverage Hair Dye, 30 Darkest Brown, 3.5 oz",substitute
#1 black natural hair dye without ammonia or peroxide,"Clairol Root Touch-Up Semi-Permanent Hair Color Blending Gel, 5G Golden Brown, 1 Count",substitute
#1 black natural hair dye without ammonia or peroxide,"Herb Speedy PPD Free Hair Dye, Ammonia Free Hair Color Soft Black Contains Sun Protection Odorless No more Eye and/or Scalp Irritations From Coloring For Sensitive Scalp",no_substitute
#10 cans applesauce,"Plum Organics Mashups, Organic Kids Applesauce, Strawberry & Banana, 3.17 Ounce, 4 Count (Pack of 6)",substitute
#10 cans applesauce,"Carbotrol #10 Juice Packed Canned Fruit, Applesauce (6 - 104oz Cans per Case)",no_substitute
#10 cans applesauce,"GoGo squeeZ Fruit on the Go Variety Pack, Apple, Banana, & Strawberry, 3.2 oz. (12 Pouches) - Tasty Kids Applesauce Snacks - Gluten Free Snacks for Kids - Nut & Dairy Free - Vegan Snacks",substitute
#10 cans applesauce,"New Star Foodservice 38057 Stainless Steel Reinforced Bouillon Strainer, 10-Inch",no_substitute
#10 cans applesauce,"Mott's No Sugar Added Applesauce, 46 Ounce Jar",substitute
#10 cans applesauce,"Aqua 6 oz Squeasy Snacker Spill Proof Silicone Reusable Food Pouch - for Both Soft Foods and Liquids - Water, Apple Sauce, Yogurt, Smoothies, Baby Food - Dishwasher Safe",no_substitute
#10 cans applesauce,"Musselman's Original Apple Sauce Can, 108 Ounce",substitute
#10 cans applesauce,TableTop King #10 Can Unsweetened Apple Sauce - 6/Case,no_substitute
#10 cans applesauce,"GoGo squeeZ Fruit on the Go Variety Pack, Apple Apple, Apple Peach, & Gimme 5, 3.2 oz. (20 Pouches) - Tasty Kids Applesauce Snacks - Gluten Free Snacks for Kids - Nut & Dairy Free - Vegan",substitute
#10 cans applesauce,"WeeSprout Double Zipper Reusable Food Pouches (Blue, 3.4 fl oz)",no_substitute
#10 cans applesauce,SQUOOSHI Reusable Baby Food Pouches - 5 oz - 12 Large Pouches… - Baby Food Storage - Pouches Toddler - Refillable Squeeze Pouch for Kids,substitute
#10 cans applesauce,"Set of 4 Refrigerator Organizer Bins Pop Soda Can Dispenser Beverage Holder for Fridge, Freezer, Kitchen, Countertops, Cabinets - Clear Plastic Canned Food Pantry Storage Rack",no_substitute
#10 cans applesauce,"Tasteless, Calming Magnesium for Kids- 3 Month Supply- Vegan, Non-GMO, Hypoallergenic, Third-Party Tested for Purity and Potency",no_substitute
#10 cans applesauce,24 hr Z-Ration MRE (FSR) 1st Insp.Date 2020 - 2022 / NEW Z-Ration Zombie MRE line! (Menu 10: 24 hr Z-Ration),no_substitute
#10 cans applesauce,"HighKey Keto Snacks Muffin Mix - Low Carb, Breakfast Food - Healthy Gluten Free Foods - Ketogenic Cupcake Desserts - Paleo Snack Sweets- Diabetic Diet Friendly Treats - Double Chocolate Chip Muffins",no_substitute
#10 cans applesauce,"10 Cavities Homemade Popsicle Molds Shapes, 10 Cavity Popsicle Maker Silicone Homemade Ice Pop Molds with 100 Popsicle Sticks 100 Popsicle Bags and Funnel (Red)",no_substitute
#10 envelopes self seal,"Mead #10 Envelopes, Press-It Seal-It, White, 50/Box (75024)",no_substitute
#10 envelopes self seal,"Mead No.10 Envelopes, Security, Press-it Seal-it, 4-1/8"" X 9-1/2"", White, 45 Per Box (75026)",no_substitute
#10 envelopes self seal,"Staples Easy Close No. 10 Security-Tint Envelopes, 4-1/8 x 9-1/2 inches, Box of 100",no_substitute
#10 envelopes self seal,"Office Depot Clean Seal(TM) Security Envelopes, 10 (4 1/8in. x 9 1/2in.), White, Box of 250, 77148",no_substitute
#10 envelopes self seal,"Amazon Basics #10 Security Tinted Business Envelopes, Moisture Sealed, 4 1/8-Inch x 9 1/2 Inch - Pack of 500",no_substitute
#10 envelopes self seal,"#10 Security Self-Seal Envelopes, Windowless Design, Premium Security Tint Pattern, Ultra Strong Quick-Seal Closure - EnveGuard - Size 4-1/8 x 9-1/2 Inches - White - 24 LB - 500 Count (34010)",no_substitute
#10 envelopes self seal,"Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count",no_substitute
#10 envelopes self seal,"#10 Security Tinted Self-Seal Envelopes - No Window - EnveGuard, Size 4-1/8 X 9-1/2 Inches - White - 24 LB - 100 Count (34100)",no_substitute
#10 envelopes self seal,"Amazon Basics #10 Security-Tinted Self-Seal Business Letter Envelopes, Peel & Seal Closure - 500-Pack, White",no_substitute
#10 envelopes self seal,"#10 Double Window Envelopes - 550 Per Box - SELF SEAL - Security Envelopes - Designed for Business Statements, QuickBooks Invoices, and Legal Documents - Peel & Seal - 4 1/8"" x 9 1/2"" - 24 LB",no_substitute
#10 envelopes self seal,"Ohuhu 500#10 Envelopes SELF SEAL Business Envelope Windowless Design, Security Tint Pattern for Secure Mailing, Invoices, Statements & Legal Document, 4-1/8 x 9-1/2 Inches",no_substitute
#10 envelopes self seal,500 Self Seal Security Mailing Envelopes - #10 White Letter Businesses Envelopes -500 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,no_substitute
#10 envelopes self seal,"Office Deed 500 #10 Self Seal Double Window Security Envelopes-Designed for Business Statements, Quickbooks Invoices, and Return Envelopes 4 1/8 X 9 ½’’",no_substitute
#10 envelopes self seal,"Number 10 White Envelopes, Self-Seal, Security Tinted Envelope, no Moisture Required - Windowless - Ideal for Home, Office Secure Mailing - Quick-Seal Closure - 4-1/8 x 9-1/2 Inches - (100)",no_substitute
#10 envelopes self seal,"Quality Park #10 Self-Seal Security Envelopes, Security Tint and Pattern, Redi-Strip Closure, 24-lb White Wove, 4-1/8"" x 9-1/2"", 100/Box (QUA69117)",no_substitute
#10 envelopes self seal,Mailing Envelopes Self Seal - #10 Security White Letter Businesses Envelopes -100 Peel and Seal Tinted Windowless # 10 Envelope - Printer Friendly - Self Stick Bulk Envelops,no_substitute
#10 standard no tint no window not self seal,"Quality Park Redi-Seal Security Window Envelopes, 10 (4 1/8"" x 9 1/2""), White, Box of 500",no_substitute
#10 standard no tint no window not self seal,"Quality Park Redi-Seal Double-Window Security Envelopes, 8 5/8 (3 5/8"" x 8 5/8""), White, Box of 500",no_substitute
#10 standard no tint no window not self seal,"Quality Park Redi-Seal Double-Window Security Envelopes, 10, 4 1/8"" x 9 1/2"", White, Box of 500",no_substitute
#10 standard no tint no window not self seal,BAZIC #10 Self-Seal White Envelope (50/Pack),substitute
#10 standard no tint no window not self seal,"500 Self Seal QuickBooks Double Window Security Check Envelopes - for Business Laser Checks, Ultra Security Tinted, Self Adhesive Peel & Seal White, Size 3 5/8 x 8 11/16-24lb NOT for INVOICES",no_substitute
#10 standard no tint no window not self seal,500 Double Window Check Envelopes Self Seal with Security Tint Works with all Software,no_substitute
#10 standard no tint no window not self seal,"WUNDER2 WUNDERBROW Makeup Waterproof Eyebrow Gel For Long Lasting Eye Brow Make Up, Black / Brown",no_substitute
#10 standard no tint no window not self seal,"Amazon Basics #10 Security Tinted Business Envelopes, Moisture Sealed, 4 1/8-Inch x 9 1/2 Inch - Pack of 500",no_substitute
#10 standard no tint no window not self seal,"Chalktastic Liquid Chalk Markers for Kids - Set of 8 Washable, Dry Erase Pens for School, Menu Board & Car Window Glass - Neon, Erasable Chalkboard Pen Pack - Gifts for Artists",no_substitute
#10 standard no tint no window not self seal,"#10 Security Self-Seal Envelopes, Windowless Design, Premium Security Tint Pattern, Ultra Strong Quick-Seal Closure - EnveGuard - Size 4-1/8 x 9-1/2 Inches - White - 24 LB - 500 Count (34010)",no_substitute
#10 standard no tint no window not self seal,"500#10 Double Window Security Business Mailing Envelopes - for Invoices, Statements and Legal Documents - GUMMED Closure, Security Tinted - Size 4-1/8 x 9-1/2 - White - 24 LB - 500 Count (30101)",substitute
#10 standard no tint no window not self seal,"Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count",no_substitute
#10 standard no tint no window not self seal,"#10 Security Tinted Self-Seal Envelopes - No Window - EnveGuard, Size 4-1/8 X 9-1/2 Inches - White - 24 LB - 100 Count (34100)",no_substitute
#10 standard no tint no window not self seal,"550 SELF Seal Double Window Security Envelopes - Designed for QuickBooks Checks, Business Checks, and Computer Checks - Security Tinted - Peel & Seal - 3 5/8” x 8 11/16” - 24 LB (NOT for INVOICES)",no_substitute
#10 standard no tint no window not self seal,500 Self Seal Double Window Security Envelopes - Designed for QuickBooks Checks - Computer Printed Checks - 3 5/8 X 8 11/16 (NOT for INVOICES),no_substitute
#10 standard no tint no window not self seal,500 No. 9 Double Window Security Envelopes - Designed for Quickbooks Invoices and Business Statements with Self Seal Peel and Seal Flap - Number 9 Size 3 7/8 Inch X 8 7/8 Inch,no_substitute
#10 standard no tint no window not self seal,"500 No. 10 Self Seal Double Window Security Envelopes - Perfect Size for Multiple Business Statements, Quickbooks Invoices, and Return Envelopes - Number 10 Size 4 1/8 Inch X 9 ½ Inch",no_substitute
#10 standard no tint no window not self seal,500 No. 10 Self Seal Security Envelopes - 10 Envelopes Self Seal Designed for Secure Mailing - Security Tinted with Printer Friendly Design - Number 10 Size 4 1/8 x 9 ½ Inch - Pack of 500,no_substitute
